payment_id,subscription_id,payment_date,amount,payment_status,refund_flag,payment_month
517145,102137,2025-09-07,29.0,Paid,False,2025-09
517146,102137,2025-10-07,29.0,Paid,False,2025-10
517147,102137,2025-11-07,29.0,Paid,False,2025-11
517148,102137,2025-12-07,29.0,Paid,False,2025-12
517149,102138,2025-01-05,199.0,Failed,False,2025-01
517150,102139,2024-01-01,199.0,Paid,False,2024-01
517151,102139,2025-01-01,199.0,Paid,False,2025-01
517152,102140,2025-06-04,29.0,Paid,False,2025-06
517153,102140,2025-07-04,29.0,Paid,False,2025-07
517154,102140,2025-08-04,29.0,Paid,False,2025-08
517155,102140,2025-09-04,29.0,Paid,False,2025-09
517156,102140,2025-10-04,29.0,Paid,False,2025-10
517157,102140,2025-11-04,29.0,Paid,False,2025-11
517158,102140,2025-12-04,29.0,Paid,False,2025-12
517159,102141,2024-01-01,29.0,Paid,False,2024-01
517160,102141,2024-02-01,29.0,Paid,False,2024-02
517161,102141,2024-03-01,29.0,Paid,False,2024-03
517162,102141,2024-04-01,29.0,Paid,False,2024-04
517163,102141,2024-05-01,29.0,Paid,False,2024-05
517164,102141,2024-06-01,29.0,Paid,False,2024-06
517165,102141,2024-07-01,29.0,Paid,False,2024-07
517166,102141,2024-08-01,29.0,Paid,False,2024-08
517167,102141,2024-09-01,29.0,Paid,False,2024-09
517168,102141,2024-10-01,29.0,Paid,False,2024-10
517169,102141,2024-11-01,29.0,Paid,False,2024-11
517170,102141,2024-12-01,29.0,Paid,False,2024-12
517171,102141,2025-01-01,29.0,Paid,False,2025-01
517172,102141,2025-02-01,29.0,Paid,False,2025-02
517173,102141,2025-03-01,29.0,Paid,False,2025-03
517174,102141,2025-04-01,29.0,Paid,False,2025-04
517175,102141,2025-05-01,29.0,Paid,False,2025-05
517176,102141,2025-06-01,29.0,Paid,False,2025-06
517177,102141,2025-07-01,29.0,Paid,False,2025-07
517178,102141,2025-08-01,29.0,Paid,False,2025-08
517179,102141,2025-09-01,29.0,Paid,False,2025-09
517180,102141,2025-10-01,29.0,Paid,False,2025-10
517181,102141,2025-11-01,29.0,Paid,False,2025-11
517182,102141,2025-12-01,29.0,Paid,False,2025-12
517183,102142,2024-09-07,29.0,Paid,False,2024-09
517184,102142,2024-10-07,29.0,Paid,False,2024-10
517185,102142,2024-11-07,29.0,Paid,False,2024-11
517186,102142,2024-12-07,29.0,Paid,False,2024-12
517187,102142,2025-01-07,29.0,Paid,False,2025-01
517188,102142,2025-02-07,29.0,Paid,False,2025-02
517189,102142,2025-03-07,29.0,Paid,False,2025-03
517190,102142,2025-04-07,29.0,Paid,False,2025-04
517191,102142,2025-05-07,29.0,Paid,False,2025-05
517192,102142,2025-06-07,29.0,Paid,False,2025-06
517193,102142,2025-07-07,29.0,Paid,False,2025-07
517194,102142,2025-08-07,29.0,Paid,False,2025-08
517195,102142,2025-09-07,29.0,Paid,False,2025-09
517196,102142,2025-10-07,29.0,Paid,False,2025-10
517197,102142,2025-11-07,29.0,Paid,False,2025-11
517198,102142,2025-12-07,29.0,Paid,False,2025-12
517199,102143,2024-04-10,75.05,Paid,False,2024-04
517200,102143,2025-04-10,75.05,Paid,False,2025-04
517201,102144,2024-01-01,199.0,Paid,False,2024-01
517202,102144,2025-01-01,199.0,Paid,False,2025-01
517203,102145,2025-10-02,29.0,Paid,False,2025-10
517204,102145,2025-11-02,29.0,Paid,False,2025-11
517205,102145,2025-12-02,29.0,Paid,False,2025-12
517206,102146,2025-02-04,29.0,Paid,False,2025-02
517207,102146,2025-03-04,29.0,Paid,False,2025-03
517208,102146,2025-04-04,29.0,Paid,False,2025-04
517209,102146,2025-05-04,29.0,Paid,False,2025-05
517210,102146,2025-06-04,29.0,Paid,False,2025-06
517211,102146,2025-07-04,29.0,Paid,False,2025-07
517212,102146,2025-08-04,29.0,Paid,False,2025-08
517213,102146,2025-09-04,29.0,Paid,False,2025-09
517214,102146,2025-10-04,29.0,Paid,False,2025-10
517215,102146,2025-11-04,29.0,Paid,False,2025-11
517216,102146,2025-12-04,29.0,Paid,False,2025-12
517217,102147,2024-01-01,79.0,Paid,False,2024-01
517218,102147,2025-01-01,79.0,Paid,False,2025-01
517219,102148,2024-07-09,29.0,Paid,False,2024-07
517220,102148,2024-08-09,29.0,Paid,False,2024-08
517221,102148,2024-09-09,29.0,Paid,False,2024-09
517222,102148,2024-10-09,29.0,Paid,False,2024-10
517223,102148,2024-11-09,29.0,Paid,False,2024-11
517224,102148,2024-12-09,29.0,Paid,False,2024-12
517225,102148,2025-01-09,29.0,Refunded,True,2025-01
517226,102148,2025-02-09,29.0,Paid,False,2025-02
517227,102148,2025-03-09,29.0,Paid,False,2025-03
517228,102148,2025-04-09,29.0,Paid,False,2025-04
517229,102148,2025-05-09,29.0,Paid,False,2025-05
517230,102148,2025-06-09,29.0,Paid,False,2025-06
517231,102148,2025-07-09,29.0,Paid,False,2025-07
517232,102148,2025-08-09,29.0,Paid,False,2025-08
517233,102148,2025-09-09,29.0,Paid,False,2025-09
517234,102148,2025-10-09,29.0,Paid,False,2025-10
517235,102148,2025-11-09,29.0,Paid,False,2025-11
517236,102148,2025-12-09,29.0,Paid,False,2025-12
517237,102149,2025-07-04,29.0,Paid,False,2025-07
517238,102149,2025-08-04,29.0,Paid,False,2025-08
517239,102149,2025-09-04,29.0,Paid,False,2025-09
517240,102149,2025-10-04,29.0,Paid,False,2025-10
517241,102149,2025-11-04,29.0,Refunded,True,2025-11
517242,102149,2025-12-04,29.0,Paid,False,2025-12
517243,102150,2024-01-01,75.05,Paid,False,2024-01
517244,102150,2025-01-01,75.05,Paid,False,2025-01
517245,102151,2024-04-10,29.0,Paid,False,2024-04
517246,102151,2024-05-10,29.0,Paid,False,2024-05
517247,102151,2024-06-10,29.0,Paid,False,2024-06
517248,102151,2024-07-10,29.0,Paid,False,2024-07
517249,102151,2024-08-10,29.0,Paid,False,2024-08
517250,102151,2024-09-10,29.0,Paid,False,2024-09
517251,102151,2024-10-10,29.0,Paid,False,2024-10
517252,102151,2024-11-10,29.0,Paid,False,2024-11
517253,102151,2024-12-10,29.0,Paid,False,2024-12
517254,102151,2025-01-10,29.0,Paid,False,2025-01
517255,102151,2025-02-10,29.0,Paid,False,2025-02
517256,102151,2025-03-10,29.0,Paid,False,2025-03
517257,102151,2025-04-10,29.0,Paid,False,2025-04
517258,102151,2025-05-10,29.0,Refunded,True,2025-05
517259,102151,2025-06-10,29.0,Paid,False,2025-06
517260,102151,2025-07-10,29.0,Paid,False,2025-07
517261,102151,2025-08-10,29.0,Failed,False,2025-08
517262,102151,2025-09-10,29.0,Paid,False,2025-09
517263,102151,2025-10-10,29.0,Paid,False,2025-10
517264,102151,2025-11-10,29.0,Paid,False,2025-11
517265,102151,2025-12-10,29.0,Paid,False,2025-12
517266,102152,2024-01-01,199.0,Paid,False,2024-01
517267,102152,2025-01-01,199.0,Paid,False,2025-01
517268,102153,2025-12-01,29.0,Paid,False,2025-12
517269,102154,2024-01-01,29.0,Paid,False,2024-01
517270,102154,2024-02-01,29.0,Paid,False,2024-02
517271,102154,2024-03-01,29.0,Paid,False,2024-03
517272,102154,2024-04-01,29.0,Paid,False,2024-04
517273,102154,2024-05-01,29.0,Paid,False,2024-05
517274,102154,2024-06-01,29.0,Paid,False,2024-06
517275,102154,2024-07-01,29.0,Paid,False,2024-07
517276,102154,2024-08-01,29.0,Paid,False,2024-08
517277,102154,2024-09-01,29.0,Paid,False,2024-09
517278,102154,2024-10-01,29.0,Paid,False,2024-10
517279,102154,2024-11-01,29.0,Paid,False,2024-11
517280,102154,2024-12-01,29.0,Paid,False,2024-12
517281,102154,2025-01-01,29.0,Paid,False,2025-01
517282,102154,2025-02-01,29.0,Paid,False,2025-02
517283,102154,2025-03-01,29.0,Paid,False,2025-03
517284,102154,2025-04-01,29.0,Paid,False,2025-04
517285,102154,2025-05-01,29.0,Paid,False,2025-05
517286,102154,2025-06-01,29.0,Paid,False,2025-06
517287,102154,2025-07-01,29.0,Paid,False,2025-07
517288,102154,2025-08-01,29.0,Paid,False,2025-08
517289,102154,2025-09-01,29.0,Paid,False,2025-09
517290,102154,2025-10-01,29.0,Paid,False,2025-10
517291,102154,2025-11-01,29.0,Paid,False,2025-11
517292,102154,2025-12-01,29.0,Paid,False,2025-12
517293,102155,2024-01-11,169.15,Paid,False,2024-01
517294,102155,2025-01-11,169.15,Paid,False,2025-01
517295,102156,2024-01-01,27.55,Paid,False,2024-01
517296,102156,2024-02-01,27.55,Paid,False,2024-02
517297,102156,2024-03-01,27.55,Paid,False,2024-03
517298,102156,2024-04-01,27.55,Paid,False,2024-04
517299,102156,2024-05-01,27.55,Paid,False,2024-05
517300,102156,2024-06-01,27.55,Paid,False,2024-06
517301,102156,2024-07-01,27.55,Paid,False,2024-07
517302,102156,2024-08-01,27.55,Paid,False,2024-08
517303,102156,2024-09-01,27.55,Paid,False,2024-09
517304,102156,2024-10-01,27.55,Paid,False,2024-10
517305,102156,2024-11-01,27.55,Paid,False,2024-11
517306,102156,2024-12-01,27.55,Failed,False,2024-12
517307,102156,2025-01-01,27.55,Paid,False,2025-01
517308,102156,2025-02-01,27.55,Failed,False,2025-02
517309,102156,2025-03-01,27.55,Paid,False,2025-03
517310,102156,2025-04-01,27.55,Paid,False,2025-04
517311,102156,2025-05-01,27.55,Paid,False,2025-05
517312,102156,2025-06-01,27.55,Paid,False,2025-06
517313,102156,2025-07-01,27.55,Paid,False,2025-07
517314,102156,2025-08-01,27.55,Paid,False,2025-08
517315,102156,2025-09-01,27.55,Paid,False,2025-09
517316,102156,2025-10-01,27.55,Paid,False,2025-10
517317,102156,2025-11-01,27.55,Paid,False,2025-11
517318,102156,2025-12-01,27.55,Paid,False,2025-12
517319,102157,2025-11-01,29.0,Paid,False,2025-11
517320,102157,2025-12-01,29.0,Paid,False,2025-12
517321,102158,2024-01-01,79.0,Paid,False,2024-01
517322,102158,2025-01-01,79.0,Paid,False,2025-01
517323,102159,2024-01-01,189.05,Paid,False,2024-01
517324,102159,2025-01-01,189.05,Paid,False,2025-01
517325,102160,2024-10-07,199.0,Paid,False,2024-10
517326,102160,2025-10-07,199.0,Paid,False,2025-10
517327,102161,2024-01-01,199.0,Paid,False,2024-01
517328,102161,2025-01-01,199.0,Paid,False,2025-01
517329,102162,2025-11-01,26.1,Paid,False,2025-11
517330,102162,2025-12-01,26.1,Paid,False,2025-12
517331,102163,2024-01-01,27.55,Paid,False,2024-01
517332,102163,2024-02-01,27.55,Paid,False,2024-02
517333,102163,2024-03-01,27.55,Paid,False,2024-03
517334,102163,2024-04-01,27.55,Paid,False,2024-04
517335,102163,2024-05-01,27.55,Failed,False,2024-05
517336,102163,2024-06-01,27.55,Paid,False,2024-06
517337,102163,2024-07-01,27.55,Paid,False,2024-07
517338,102163,2024-08-01,27.55,Paid,False,2024-08
517339,102163,2024-09-01,27.55,Paid,False,2024-09
517340,102163,2024-10-01,27.55,Paid,False,2024-10
517341,102163,2024-11-01,27.55,Paid,False,2024-11
517342,102163,2024-12-01,27.55,Paid,False,2024-12
517343,102163,2025-01-01,27.55,Paid,False,2025-01
517344,102163,2025-02-01,27.55,Paid,False,2025-02
517345,102163,2025-03-01,27.55,Paid,False,2025-03
517346,102163,2025-04-01,27.55,Paid,False,2025-04
517347,102163,2025-05-01,27.55,Paid,False,2025-05
517348,102163,2025-06-01,27.55,Paid,False,2025-06
517349,102163,2025-07-01,27.55,Paid,False,2025-07
517350,102163,2025-08-01,27.55,Paid,False,2025-08
517351,102163,2025-09-01,27.55,Paid,False,2025-09
517352,102163,2025-10-01,27.55,Paid,False,2025-10
517353,102163,2025-11-01,27.55,Paid,False,2025-11
517354,102163,2025-12-01,27.55,Paid,False,2025-12
517355,102164,2024-01-01,29.0,Paid,False,2024-01
517356,102164,2024-02-01,29.0,Paid,False,2024-02
517357,102164,2024-03-01,29.0,Paid,False,2024-03
517358,102164,2024-04-01,29.0,Paid,False,2024-04
517359,102164,2024-05-01,29.0,Paid,False,2024-05
517360,102164,2024-06-01,29.0,Paid,False,2024-06
517361,102164,2024-07-01,29.0,Paid,False,2024-07
517362,102164,2024-08-01,29.0,Paid,False,2024-08
517363,102164,2024-09-01,29.0,Refunded,True,2024-09
517364,102164,2024-10-01,29.0,Paid,False,2024-10
517365,102164,2024-11-01,29.0,Paid,False,2024-11
517366,102164,2024-12-01,29.0,Paid,False,2024-12
517367,102164,2025-01-01,29.0,Paid,False,2025-01
517368,102164,2025-02-01,29.0,Paid,False,2025-02
517369,102164,2025-03-01,29.0,Paid,False,2025-03
517370,102164,2025-04-01,29.0,Paid,False,2025-04
517371,102164,2025-05-01,29.0,Paid,False,2025-05
517372,102164,2025-06-01,29.0,Paid,False,2025-06
517373,102164,2025-07-01,29.0,Paid,False,2025-07
517374,102164,2025-08-01,29.0,Paid,False,2025-08
517375,102164,2025-09-01,29.0,Paid,False,2025-09
517376,102164,2025-10-01,29.0,Paid,False,2025-10
517377,102164,2025-11-01,29.0,Paid,False,2025-11
517378,102164,2025-12-01,29.0,Paid,False,2025-12
517379,102165,2024-01-01,199.0,Paid,False,2024-01
517380,102165,2025-01-01,199.0,Paid,False,2025-01
517381,102166,2024-12-06,79.0,Paid,False,2024-12
517382,102166,2025-12-06,79.0,Paid,False,2025-12
517383,102167,2024-01-01,79.0,Paid,False,2024-01
517384,102167,2025-01-01,79.0,Paid,False,2025-01
517385,102168,2024-12-06,26.1,Paid,False,2024-12
517386,102168,2025-01-06,26.1,Paid,False,2025-01
517387,102168,2025-02-06,26.1,Paid,False,2025-02
517388,102168,2025-03-06,26.1,Paid,False,2025-03
517389,102168,2025-04-06,26.1,Paid,False,2025-04
517390,102168,2025-05-06,26.1,Paid,False,2025-05
517391,102168,2025-06-06,26.1,Paid,False,2025-06
517392,102168,2025-07-06,26.1,Paid,False,2025-07
517393,102168,2025-08-06,26.1,Paid,False,2025-08
517394,102168,2025-09-06,26.1,Paid,False,2025-09
517395,102168,2025-10-06,26.1,Paid,False,2025-10
517396,102168,2025-11-06,26.1,Paid,False,2025-11
517397,102168,2025-12-06,26.1,Paid,False,2025-12
517398,102169,2025-06-04,29.0,Paid,False,2025-06
517399,102169,2025-07-04,29.0,Paid,False,2025-07
517400,102169,2025-08-04,29.0,Paid,False,2025-08
517401,102169,2025-09-04,29.0,Failed,False,2025-09
517402,102169,2025-10-04,29.0,Paid,False,2025-10
517403,102169,2025-11-04,29.0,Paid,False,2025-11
517404,102169,2025-12-04,29.0,Paid,False,2025-12
517405,102170,2024-01-01,199.0,Refunded,True,2024-01
517406,102170,2025-01-01,199.0,Paid,False,2025-01
517407,102171,2024-04-10,79.0,Paid,False,2024-04
517408,102171,2025-04-10,79.0,Failed,False,2025-04
517409,102172,2025-11-01,29.0,Paid,False,2025-11
517410,102172,2025-12-01,29.0,Paid,False,2025-12
517411,102173,2025-12-01,29.0,Paid,False,2025-12
517412,102174,2025-09-02,29.0,Failed,False,2025-09
517413,102174,2025-10-02,29.0,Paid,False,2025-10
517414,102174,2025-11-02,29.0,Paid,False,2025-11
517415,102174,2025-12-02,29.0,Paid,False,2025-12
517416,102175,2024-06-09,75.05,Paid,False,2024-06
517417,102175,2025-06-09,75.05,Paid,False,2025-06
517418,102176,2024-01-01,27.55,Paid,False,2024-01
517419,102176,2024-02-01,27.55,Paid,False,2024-02
517420,102176,2024-03-01,27.55,Paid,False,2024-03
517421,102176,2024-04-01,27.55,Paid,False,2024-04
517422,102176,2024-05-01,27.55,Paid,False,2024-05
517423,102176,2024-06-01,27.55,Paid,False,2024-06
517424,102176,2024-07-01,27.55,Paid,False,2024-07
517425,102176,2024-08-01,27.55,Failed,False,2024-08
517426,102176,2024-09-01,27.55,Paid,False,2024-09
517427,102176,2024-10-01,27.55,Paid,False,2024-10
517428,102176,2024-11-01,27.55,Paid,False,2024-11
517429,102176,2024-12-01,27.55,Paid,False,2024-12
517430,102176,2025-01-01,27.55,Paid,False,2025-01
517431,102176,2025-02-01,27.55,Paid,False,2025-02
517432,102176,2025-03-01,27.55,Paid,False,2025-03
517433,102176,2025-04-01,27.55,Paid,False,2025-04
517434,102176,2025-05-01,27.55,Paid,False,2025-05
517435,102176,2025-06-01,27.55,Paid,False,2025-06
517436,102176,2025-07-01,27.55,Paid,False,2025-07
517437,102176,2025-08-01,27.55,Paid,False,2025-08
517438,102176,2025-09-01,27.55,Paid,False,2025-09
517439,102176,2025-10-01,27.55,Failed,False,2025-10
517440,102176,2025-11-01,27.55,Paid,False,2025-11
517441,102176,2025-12-01,27.55,Paid,False,2025-12
517442,102177,2024-01-01,179.1,Paid,False,2024-01
517443,102177,2025-01-01,179.1,Paid,False,2025-01
517444,102178,2024-01-01,199.0,Paid,False,2024-01
517445,102178,2025-01-01,199.0,Paid,False,2025-01
517446,102179,2024-01-01,179.1,Paid,False,2024-01
517447,102179,2025-01-01,179.1,Paid,False,2025-01
517448,102180,2025-08-03,79.0,Paid,False,2025-08
517449,102181,2024-01-01,189.05,Paid,False,2024-01
517450,102181,2025-01-01,189.05,Paid,False,2025-01
517451,102182,2024-01-01,79.0,Paid,False,2024-01
517452,102182,2025-01-01,79.0,Paid,False,2025-01
517453,102183,2024-01-01,179.1,Paid,False,2024-01
517454,102183,2025-01-01,179.1,Paid,False,2025-01
517455,102184,2025-11-01,29.0,Paid,False,2025-11
517456,102184,2025-12-01,29.0,Paid,False,2025-12
517457,102185,2025-11-01,27.55,Paid,False,2025-11
517458,102185,2025-12-01,27.55,Paid,False,2025-12
517459,102186,2024-01-11,29.0,Paid,False,2024-01
517460,102186,2024-02-11,29.0,Paid,False,2024-02
517461,102186,2024-03-11,29.0,Paid,False,2024-03
517462,102186,2024-04-11,29.0,Paid,False,2024-04
517463,102186,2024-05-11,29.0,Failed,False,2024-05
517464,102186,2024-06-11,29.0,Paid,False,2024-06
517465,102186,2024-07-11,29.0,Paid,False,2024-07
517466,102186,2024-08-11,29.0,Paid,False,2024-08
517467,102186,2024-09-11,29.0,Paid,False,2024-09
517468,102186,2024-10-11,29.0,Paid,False,2024-10
517469,102186,2024-11-11,29.0,Paid,False,2024-11
517470,102186,2024-12-11,29.0,Paid,False,2024-12
517471,102186,2025-01-11,29.0,Paid,False,2025-01
517472,102186,2025-02-11,29.0,Paid,False,2025-02
517473,102186,2025-03-11,29.0,Paid,False,2025-03
517474,102186,2025-04-11,29.0,Paid,False,2025-04
517475,102186,2025-05-11,29.0,Paid,False,2025-05
517476,102186,2025-06-11,29.0,Refunded,True,2025-06
517477,102186,2025-07-11,29.0,Paid,False,2025-07
517478,102186,2025-08-11,29.0,Paid,False,2025-08
517479,102186,2025-09-11,29.0,Paid,False,2025-09
517480,102186,2025-10-11,29.0,Paid,False,2025-10
517481,102186,2025-11-11,29.0,Paid,False,2025-11
517482,102186,2025-12-11,29.0,Paid,False,2025-12
517483,102187,2024-01-01,199.0,Paid,False,2024-01
517484,102187,2025-01-01,199.0,Paid,False,2025-01
517485,102188,2024-01-01,199.0,Paid,False,2024-01
517486,102188,2025-01-01,199.0,Paid,False,2025-01
517487,102189,2024-01-01,29.0,Paid,False,2024-01
517488,102189,2024-02-01,29.0,Paid,False,2024-02
517489,102189,2024-03-01,29.0,Paid,False,2024-03
517490,102189,2024-04-01,29.0,Refunded,True,2024-04
517491,102189,2024-05-01,29.0,Paid,False,2024-05
517492,102189,2024-06-01,29.0,Paid,False,2024-06
517493,102189,2024-07-01,29.0,Paid,False,2024-07
517494,102189,2024-08-01,29.0,Paid,False,2024-08
517495,102189,2024-09-01,29.0,Paid,False,2024-09
517496,102189,2024-10-01,29.0,Paid,False,2024-10
517497,102189,2024-11-01,29.0,Paid,False,2024-11
517498,102189,2024-12-01,29.0,Paid,False,2024-12
517499,102189,2025-01-01,29.0,Paid,False,2025-01
517500,102189,2025-02-01,29.0,Paid,False,2025-02
517501,102189,2025-03-01,29.0,Paid,False,2025-03
517502,102189,2025-04-01,29.0,Paid,False,2025-04
517503,102189,2025-05-01,29.0,Paid,False,2025-05
517504,102189,2025-06-01,29.0,Paid,False,2025-06
517505,102189,2025-07-01,29.0,Refunded,True,2025-07
517506,102189,2025-08-01,29.0,Paid,False,2025-08
517507,102189,2025-09-01,29.0,Refunded,True,2025-09
517508,102189,2025-10-01,29.0,Paid,False,2025-10
517509,102189,2025-11-01,29.0,Paid,False,2025-11
517510,102189,2025-12-01,29.0,Paid,False,2025-12
517511,102190,2024-01-01,199.0,Failed,False,2024-01
517512,102190,2025-01-01,199.0,Paid,False,2025-01
517513,102191,2024-01-01,199.0,Paid,False,2024-01
517514,102191,2025-01-01,199.0,Paid,False,2025-01
517515,102192,2025-12-01,29.0,Paid,False,2025-12
517516,102193,2024-01-01,199.0,Paid,False,2024-01
517517,102193,2025-01-01,199.0,Paid,False,2025-01
517518,102194,2024-01-01,67.15,Paid,False,2024-01
517519,102194,2025-01-01,67.15,Paid,False,2025-01
517520,102195,2025-12-01,27.55,Paid,False,2025-12
517521,102196,2024-01-01,79.0,Paid,False,2024-01
517522,102196,2025-01-01,79.0,Failed,False,2025-01
517523,102197,2024-06-09,29.0,Paid,False,2024-06
517524,102197,2024-07-09,29.0,Paid,False,2024-07
517525,102197,2024-08-09,29.0,Paid,False,2024-08
517526,102197,2024-09-09,29.0,Paid,False,2024-09
517527,102197,2024-10-09,29.0,Paid,False,2024-10
517528,102197,2024-11-09,29.0,Paid,False,2024-11
517529,102197,2024-12-09,29.0,Paid,False,2024-12
517530,102197,2025-01-09,29.0,Paid,False,2025-01
517531,102197,2025-02-09,29.0,Paid,False,2025-02
517532,102197,2025-03-09,29.0,Paid,False,2025-03
517533,102197,2025-04-09,29.0,Paid,False,2025-04
517534,102197,2025-05-09,29.0,Paid,False,2025-05
517535,102197,2025-06-09,29.0,Paid,False,2025-06
517536,102197,2025-07-09,29.0,Paid,False,2025-07
517537,102197,2025-08-09,29.0,Paid,False,2025-08
517538,102197,2025-09-09,29.0,Paid,False,2025-09
517539,102197,2025-10-09,29.0,Paid,False,2025-10
517540,102197,2025-11-09,29.0,Refunded,True,2025-11
517541,102197,2025-12-09,29.0,Paid,False,2025-12
517542,102198,2024-01-01,29.0,Paid,False,2024-01
517543,102198,2024-02-01,29.0,Paid,False,2024-02
517544,102198,2024-03-01,29.0,Paid,False,2024-03
517545,102198,2024-04-01,29.0,Paid,False,2024-04
517546,102198,2024-05-01,29.0,Paid,False,2024-05
517547,102198,2024-06-01,29.0,Paid,False,2024-06
517548,102198,2024-07-01,29.0,Paid,False,2024-07
517549,102198,2024-08-01,29.0,Paid,False,2024-08
517550,102198,2024-09-01,29.0,Paid,False,2024-09
517551,102198,2024-10-01,29.0,Paid,False,2024-10
517552,102198,2024-11-01,29.0,Paid,False,2024-11
517553,102198,2024-12-01,29.0,Failed,False,2024-12
517554,102198,2025-01-01,29.0,Paid,False,2025-01
517555,102198,2025-02-01,29.0,Paid,False,2025-02
517556,102198,2025-03-01,29.0,Paid,False,2025-03
517557,102198,2025-04-01,29.0,Paid,False,2025-04
