user_id,customer_id,gender,senior_citizen,partner,dependents,signup_date,country,industry,company_size,acquisition_channel,device_type
1891,6770-XUAGN,Female,0,Yes,Yes,2025-12-01,United States,Technology,Startup,Google Ads,Desktop
1892,4193-ORFCL,Female,1,No,No,2025-12-01,United States,Retail,Startup,Partner,Tablet
1893,1636-NTNCO,Male,1,No,No,2025-09-02,India,Manufacturing,Mid-Market,Organic Search,Mobile
1894,3466-WAESX,Male,0,No,Yes,2024-09-07,United States,Manufacturing,Mid-Market,Referral,Desktop
1895,9281-PKKZE,Female,0,Yes,No,2022-03-22,United Kingdom,Healthcare,Enterprise,Organic Search,Mobile
1896,3638-VBZTA,Male,0,No,Yes,2020-05-31,Germany,Healthcare,Enterprise,,Mobile
1897,7459-IMVYU,Male,0,No,No,2022-11-17,United Kingdom,Healthcare,Enterprise,Google Ads,Mobile
1898,7776-QWNFX,Male,1,Yes,No,2023-07-15,United States,Healthcare,Mid-Market,LinkedIn,Mobile
1899,6689-TCZHQ,Female,1,No,No,2025-08-03,United States,Finance,SMB,LinkedIn,Desktop
1900,8563-OYMQY,Male,0,No,No,2024-08-08,India,Healthcare,Startup,Email Campaign,Tablet
1901,0754-EEBDC,Male,0,Yes,Yes,2025-09-02,United Kingdom,Finance,SMB,LinkedIn,Mobile
1902,5777-ZPQNC,Female,0,No,No,2025-01-05,United States,Finance,Startup,Partner,Mobile
1903,1951-IEYXM,Male,0,Yes,Yes,2020-02-01,India,Education,Mid-Market,Partner,Desktop
1904,3318-NMQXL,Male,0,No,No,2025-10-02,United States,Finance,SMB,Partner,Mobile
1905,3143-ILDAL,Male,0,No,No,2021-05-26,Germany,Finance,SMB,Referral,
1906,1022-RKXDR,Female,0,No,No,2022-08-19,United States,Healthcare,Startup,Email Campaign,Mobile
1907,2361-FJWNO,Male,0,No,No,2022-09-18,Australia,Finance,SMB,Referral,Tablet
1908,2272-UOINI,Female,0,No,No,2025-06-04,United States,Retail,Startup,LinkedIn,Tablet
1909,8232-UTFOZ,Male,0,No,No,2020-05-01,United States,Healthcare,Startup,LinkedIn,Desktop
1910,3750-YHRYO,Male,0,Yes,Yes,2025-06-04,United States,Technology,SMB,Google Ads,Mobile
1911,6637-KYRCV,Female,0,Yes,Yes,2025-08-03,United States,Healthcare,Startup,Referral,Desktop
1912,5668-MEISB,Female,0,Yes,Yes,2020-02-01,India,Finance,SMB,Organic Search,Desktop
1913,0129-QMPDR,Male,0,Yes,Yes,2022-05-21,Australia,Retail,SMB,,Desktop
1914,7188-CBBBA,Female,0,No,No,2020-08-29,United States,Healthcare,Mid-Market,Referral,Mobile
1915,5356-CSVSQ,Female,0,No,No,2025-10-02,United States,Retail,SMB,Partner,Tablet
1916,3221-CJMSG,Male,0,No,No,2024-01-11,Germany,Technology,SMB,Email Campaign,Desktop
1917,4720-VSTSI,Female,0,No,No,2022-05-21,India,Manufacturing,Enterprise,Referral,Desktop
1918,3219-JQRSL,Female,1,Yes,No,2020-02-01,United Kingdom,Technology,SMB,Email Campaign,Tablet
1919,2801-NISEI,Male,0,No,No,2024-01-11,United States,Manufacturing,SMB,Email Campaign,Mobile
1920,3946-MHCZW,Male,0,No,No,2025-12-01,United States,Education,SMB,LinkedIn,Desktop
1921,4623-ZKHLY,Male,0,Yes,No,2024-03-11,Germany,Manufacturing,Mid-Market,Organic Search,Desktop
1922,6732-VAILE,Male,0,Yes,Yes,2020-04-01,United States,Education,Startup,Referral,Mobile
1923,8201-AAXCB,Male,0,Yes,Yes,2023-12-12,United Kingdom,Healthcare,SMB,Organic Search,Tablet
1924,7696-CFTAT,Male,0,Yes,Yes,2022-12-17,United States,Education,Mid-Market,Email Campaign,Desktop
1925,1845-CSBRZ,Female,1,Yes,Yes,2024-03-11,India,Retail,Startup,LinkedIn,Desktop
1926,2123-VSCOT,Female,0,Yes,Yes,2021-02-25,United States,Education,Mid-Market,Organic Search,Desktop
1927,6651-AZVTJ,Male,0,Yes,Yes,2021-12-22,United Kingdom,Retail,SMB,Google Ads,Desktop
1928,4566-GOLUK,Male,0,Yes,Yes,2022-02-20,Canada,Manufacturing,SMB,Email Campaign,Mobile
1929,2484-DGXPZ,Female,0,Yes,Yes,2023-06-15,United Kingdom,Manufacturing,Mid-Market,Google Ads,Tablet
1930,2018-QKYGT,Male,0,Yes,Yes,2025-12-01,United States,Manufacturing,Startup,Partner,Mobile
1931,2792-VPPET,Male,0,No,No,2025-10-02,United Kingdom,Education,Mid-Market,Organic Search,Tablet
1932,7409-JURKQ,Female,0,Yes,No,2021-08-24,United Kingdom,Manufacturing,Enterprise,Organic Search,Tablet
1933,3247-MHJKM,Male,0,No,No,2025-12-01,United Kingdom,Education,SMB,Organic Search,Desktop
1934,1964-SVLEA,Male,0,No,No,2024-05-10,United Kingdom,Education,Enterprise,Partner,Desktop
1935,4587-NUKOX,Female,0,No,No,2025-10-02,Germany,Finance,Startup,Referral,Mobile
1936,7297-DVYGA,Female,0,No,No,2021-10-23,India,Finance,Mid-Market,Email Campaign,Desktop
1937,2239-CGBUZ,Female,0,Yes,No,2021-10-23,United States,Education,Startup,Email Campaign,Mobile
1938,0854-UYHZD,Female,0,Yes,Yes,2024-12-06,India,Retail,Startup,Email Campaign,Desktop
1939,7243-LCGGZ,Female,0,No,No,2025-12-01,Canada,Healthcare,Startup,Referral,Mobile
1940,8267-KFGYD,Male,0,No,Yes,2025-12-01,United States,Technology,Startup,Organic Search,Mobile
1941,4890-VMUAV,Male,0,No,No,2020-10-28,United States,Finance,Startup,Organic Search,Desktop
1942,9261-WDCAF,Male,0,No,No,2025-10-02,United States,Education,Enterprise,Partner,Mobile
1943,3764-MNMOI,Male,0,No,No,2022-03-22,India,Technology,Mid-Market,Google Ads,Desktop
1944,7442-YGZFK,Male,0,No,No,2025-12-01,Germany,Finance,Startup,,Desktop
1945,0420-BWTPW,Male,0,No,Yes,2025-05-05,India,Healthcare,Startup,LinkedIn,Mobile
1946,8229-BUJHX,Female,0,Yes,Yes,2020-03-02,Canada,Retail,Mid-Market,Referral,Desktop
1947,7449-HVPIV,Male,0,Yes,Yes,2021-06-25,United States,Education,SMB,Partner,Mobile
1948,5504-WSIUR,Female,0,No,No,2020-04-01,United States,Healthcare,Startup,Google Ads,Desktop
1949,8183-ONMXC,Female,0,No,No,2025-11-01,United States,Finance,SMB,Google Ads,
1950,8466-PZBLH,Male,0,Yes,Yes,2020-06-30,United States,Education,SMB,Google Ads,Mobile
1951,9614-RMGHA,Male,0,Yes,No,2020-08-29,United States,Technology,Startup,,Desktop
1952,8735-IJJEG,Male,0,Yes,No,2024-11-06,United States,Manufacturing,Mid-Market,LinkedIn,Desktop
1953,0564-MUUQK,Female,0,Yes,Yes,2024-05-10,United Kingdom,Retail,SMB,Google Ads,Mobile
1954,5054-IEXZT,Male,0,No,Yes,2025-12-01,Germany,Finance,Startup,Email Campaign,Desktop
1955,5834-ASPWA,Male,0,No,No,2025-12-01,Australia,Retail,Enterprise,,Desktop
1956,0701-RFGFI,Female,0,Yes,Yes,2021-12-22,Australia,Education,SMB,LinkedIn,Mobile
1957,0019-EFAEP,Female,0,No,No,2020-02-01,United Kingdom,Manufacturing,Startup,Email Campaign,Desktop
1958,5619-PTMIK,Female,0,Yes,No,2022-03-22,United States,Healthcare,Startup,LinkedIn,Mobile
1959,3737-XBQDD,Male,0,No,No,2024-01-11,United Kingdom,Retail,Startup,Partner,Mobile
1960,5882-CMAZQ,Female,0,Yes,Yes,2025-08-03,India,Technology,SMB,LinkedIn,Desktop
1961,5846-QFDFI,Female,0,Yes,Yes,2023-04-16,United States,Finance,Startup,Email Campaign,Desktop
1962,4445-KWOKW,Female,0,No,No,2022-07-20,United States,Technology,SMB,Referral,Desktop
1963,3511-APPBJ,Male,0,No,No,2024-02-10,India,Retail,Startup,LinkedIn,Mobile
1964,7967-HYCDE,Male,0,No,No,2025-05-05,United States,Manufacturing,SMB,,Desktop
1965,2430-RRYUW,Male,0,No,No,2020-07-30,United Kingdom,Healthcare,Mid-Market,LinkedIn,Desktop
1966,3948-XHGNA,Male,0,No,No,2024-01-11,United Kingdom,Healthcare,SMB,Partner,Desktop
1967,3723-BFBGR,Male,1,No,No,2024-01-11,United States,Technology,SMB,Email Campaign,Desktop
1968,0565-IYCGT,Male,0,No,No,2020-05-01,United States,Education,Enterprise,LinkedIn,Mobile
1969,5447-WZAFP,Female,0,No,No,2021-08-24,United States,Education,SMB,Google Ads,Desktop
1970,5110-CHOPY,Female,0,No,No,2021-01-26,United States,Manufacturing,SMB,Partner,Desktop
1971,5445-UTODQ,Female,0,Yes,No,2025-06-04,United States,Healthcare,SMB,Google Ads,Desktop
1972,4425-OWHWB,Female,0,No,No,2024-05-10,India,Technology,Mid-Market,Partner,Desktop
1973,7892-QVYKW,Female,0,Yes,Yes,2024-02-10,United States,Technology,Startup,Partner,Desktop
1974,9675-ICXCT,Male,0,Yes,Yes,2020-02-01,Canada,Technology,Startup,LinkedIn,
1975,1024-VRZHF,Male,0,Yes,No,2025-02-04,United States,Retail,SMB,Email Campaign,
1976,4703-MQYKT,Male,0,No,No,2024-04-10,Australia,Manufacturing,SMB,Email Campaign,Mobile
1977,9497-QCMMS,Male,1,No,No,2025-12-01,United States,Education,Mid-Market,Organic Search,Desktop
1978,5692-ICXLW,Male,1,No,No,2023-06-15,United States,Education,Startup,Email Campaign,Mobile
1979,0602-DDUML,Female,0,No,No,2021-04-26,India,Retail,Startup,,Desktop
1980,2208-MPXIO,Female,0,Yes,Yes,2022-04-21,India,Finance,Enterprise,LinkedIn,Mobile
1981,1960-UYCNN,Male,0,No,No,2025-03-06,United States,Retail,Startup,Google Ads,Desktop
1982,0348-SDKOL,Female,0,Yes,No,2021-03-27,India,Manufacturing,Startup,Email Campaign,Tablet
1983,3190-FZATL,Male,0,No,Yes,2024-11-06,Canada,Technology,SMB,Google Ads,Mobile
1984,7336-RLLRH,Male,0,Yes,No,2023-10-13,Canada,Retail,Mid-Market,Organic Search,Desktop
1985,4373-MAVJG,Female,0,Yes,Yes,2024-11-06,United States,Technology,Mid-Market,LinkedIn,Desktop
1986,8901-HJXTF,Female,0,Yes,Yes,2025-01-05,United States,Manufacturing,Enterprise,Email Campaign,Mobile
1987,7710-JSYOA,Female,0,Yes,Yes,2020-05-01,Germany,Manufacturing,Startup,Google Ads,Tablet
1988,5419-KLXBN,Female,0,Yes,Yes,2023-12-12,Canada,Healthcare,SMB,Partner,Desktop
1989,3424-NMNBO,Male,1,Yes,No,2021-03-27,United States,Technology,Startup,Email Campaign,Desktop
1990,9885-MFVSU,Female,0,Yes,Yes,2023-02-15,Germany,Education,Mid-Market,Organic Search,Desktop
1991,4514-GFCFI,Female,1,No,No,2024-09-07,India,Retail,SMB,Partner,Desktop
1992,0607-MVMGC,Male,0,Yes,Yes,2022-04-21,United States,Manufacturing,Startup,Google Ads,Desktop
1993,3365-SAIGS,Female,0,No,No,2024-08-08,United Kingdom,Technology,Mid-Market,Google Ads,
1994,9828-AOQLM,Female,0,Yes,Yes,2025-12-01,United States,Finance,SMB,,Desktop
1995,8022-BECSI,Male,0,No,No,2024-03-11,India,Healthcare,SMB,LinkedIn,Desktop
1996,8000-REIQB,Female,1,No,No,2025-12-01,Germany,Finance,Mid-Market,Google Ads,Mobile
1997,9993-LHIEB,Male,0,Yes,Yes,2020-06-30,Australia,Manufacturing,Startup,Partner,Mobile
1998,0266-CLZKZ,Female,0,Yes,Yes,2020-06-30,United States,Finance,Startup,LinkedIn,Desktop
1999,7615-ESMYF,Female,0,Yes,No,2025-11-01,United States,Finance,Startup,Google Ads,Mobile
2000,3858-VOBET,Male,0,No,No,2024-02-10,United States,Healthcare,Startup,Partner,Desktop
2001,7020-OZKXZ,Female,1,No,No,2025-04-05,United States,Healthcare,Startup,Referral,Desktop
2002,3977-QCRSL,Female,0,No,No,2025-08-03,United States,Healthcare,SMB,Email Campaign,Mobile
2003,0017-DINOC,Male,0,No,No,2021-07-25,Australia,Healthcare,Startup,Referral,Mobile
2004,1447-PJGGA,Female,0,No,No,2021-04-26,United States,Finance,Enterprise,Referral,Mobile
2005,8565-CLBZW,Male,0,No,No,2024-01-11,United States,Education,Startup,Email Campaign,Desktop
2006,9139-WQQDY,Female,0,Yes,Yes,2021-12-22,India,Education,Startup,Google Ads,Desktop
2007,0224-HJAPT,Male,0,No,No,2025-08-03,United States,Healthcare,Startup,Google Ads,Mobile
2008,8086-OVPWV,Male,0,No,No,2025-11-01,India,Retail,Mid-Market,LinkedIn,Desktop
2009,9430-FRQOC,Female,0,No,Yes,2025-09-02,United States,Technology,SMB,Organic Search,Desktop
2010,7639-OPLNG,Male,0,Yes,Yes,2020-04-01,Canada,Manufacturing,Mid-Market,Google Ads,Mobile
2011,3074-GQWYX,Male,0,No,No,2025-08-03,United States,Retail,Mid-Market,Email Campaign,Desktop
2012,1492-QGCLU,Male,0,Yes,Yes,2021-08-24,United States,Manufacturing,Enterprise,Organic Search,Desktop
2013,6845-RGTYS,Female,0,Yes,No,2022-02-20,Australia,Retail,Mid-Market,Email Campaign,Desktop
2014,7328-OWMOM,Female,0,No,Yes,2023-06-15,United States,Retail,Startup,Email Campaign,Desktop
2015,4418-LZMSV,Male,0,Yes,Yes,2024-12-06,Canada,Education,Mid-Market,Email Campaign,Desktop
2016,5155-AZQPB,Female,0,Yes,Yes,2023-09-13,United States,Technology,Enterprise,,Desktop
2017,8861-HGGKB,Female,0,No,No,2025-03-06,United States,Retail,Enterprise,Referral,Desktop
2018,1087-GRUYI,Male,0,Yes,No,2022-11-17,India,Healthcare,Startup,Partner,Mobile
2019,7065-YUNRY,Female,0,No,No,2025-12-01,United States,Manufacturing,SMB,Email Campaign,Desktop
2020,7694-VLBWQ,Male,0,Yes,No,2020-06-30,Germany,Education,Startup,LinkedIn,Mobile
2021,2546-KZAAT,Male,0,Yes,No,2021-09-23,Australia,Manufacturing,Startup,Google Ads,Desktop
2022,0181-RITDD,Male,0,Yes,Yes,2020-11-27,United Kingdom,Healthcare,Mid-Market,Partner,Desktop
2023,5989-PGKJB,Female,0,No,No,2024-09-07,Australia,Healthcare,Enterprise,Google Ads,Desktop
2024,4795-KTRTH,Female,1,Yes,No,2025-08-03,United States,Retail,SMB,Google Ads,Desktop
2025,8272-ONJLV,Male,0,No,No,2025-01-05,United States,Healthcare,Mid-Market,Organic Search,Desktop
2026,1488-PBLJN,Female,0,Yes,Yes,2020-02-01,United States,Technology,Startup,LinkedIn,Desktop
2027,0308-GIQJT,Male,1,No,No,2020-03-02,Germany,Healthcare,Startup,LinkedIn,Mobile
2028,3778-FOAQW,Female,0,Yes,No,2024-01-11,Australia,Retail,SMB,Partner,Desktop
2029,4452-ROHMO,Female,0,No,No,2024-10-07,United States,Manufacturing,SMB,LinkedIn,Mobile
2030,6481-OGDOO,Male,0,Yes,No,2020-06-30,Germany,Healthcare,Mid-Market,LinkedIn,Mobile
2031,3090-LETTY,Male,0,No,Yes,2025-11-01,United States,Education,Startup,LinkedIn,Desktop
2032,5349-AZPEW,Female,0,Yes,Yes,2025-08-03,United Kingdom,Education,SMB,Partner,Mobile
2033,3753-TSEMP,Female,0,Yes,No,2024-10-07,Canada,Education,SMB,Referral,Mobile
2034,8305-VHZBZ,Male,0,No,No,2025-12-01,Australia,Manufacturing,Startup,LinkedIn,Tablet
2035,9720-JJJOR,Male,0,Yes,Yes,2022-08-19,United Kingdom,Finance,Enterprise,LinkedIn,Desktop
2036,8100-HZZLJ,Female,0,No,Yes,2022-06-20,United States,Education,SMB,Organic Search,Mobile
2037,8775-ERLNB,Male,1,Yes,No,2025-12-01,United States,Education,SMB,Organic Search,Mobile
2038,8309-IEYJD,Female,1,No,No,2025-12-01,United States,Finance,Mid-Market,LinkedIn,Mobile
2039,9172-JITSM,Female,0,Yes,Yes,2023-11-12,United States,Manufacturing,Startup,Referral,Desktop
2040,6298-QDFNH,Male,0,No,No,2024-03-11,United States,Education,Mid-Market,,Tablet
2041,7398-HPYZQ,Male,0,Yes,No,2020-03-02,India,Retail,Startup,LinkedIn,Tablet
2042,3546-GHEAE,Male,0,No,No,2025-06-04,United Kingdom,Manufacturing,Startup,LinkedIn,Mobile
2043,7361-YPXFS,Female,1,No,No,2023-09-13,Canada,Education,Enterprise,Email Campaign,Desktop
2044,6557-BZXLQ,Male,1,No,No,2024-09-07,United States,Education,Mid-Market,Referral,Mobile
2045,2550-QHZGP,Male,0,No,No,2025-06-04,India,Finance,SMB,Google Ads,Desktop
2046,7519-JTWQH,Female,0,No,No,2020-05-01,Germany,Retail,SMB,LinkedIn,Desktop
2047,2538-OIMXF,Female,0,No,Yes,2025-12-01,United States,Manufacturing,Enterprise,Google Ads,Tablet
2048,8543-MSDMF,Male,0,No,No,2025-10-02,Germany,Healthcare,Startup,Referral,Mobile
2049,9961-JBNMK,Male,1,No,No,2024-04-10,Canada,Technology,Startup,LinkedIn,Tablet
2050,1170-SASML,Female,0,Yes,No,2020-05-01,United States,Retail,SMB,,Mobile
2051,4872-JCVCA,Female,0,Yes,No,2020-03-02,Canada,Healthcare,Startup,Partner,Desktop
2052,5346-BZCHP,Female,0,Yes,Yes,2020-05-01,Canada,Retail,Startup,Google Ads,Tablet
2053,2038-LLMLM,Female,0,No,No,2022-01-21,United States,Healthcare,Mid-Market,Referral,Desktop
2054,6173-ITPWD,Male,0,Yes,No,2022-02-20,Australia,Healthcare,Startup,LinkedIn,Mobile
2055,9734-UYXQI,Female,0,No,No,2025-11-01,India,Retail,Mid-Market,Email Campaign,Mobile
2056,1216-BGTSP,Male,0,No,No,2022-04-21,Germany,Finance,SMB,Referral,Desktop
2057,4138-NAXED,Male,0,No,No,2021-10-23,Canada,Retail,SMB,Email Campaign,Desktop
2058,2189-UXTKY,Female,0,Yes,No,2024-03-11,United States,Retail,SMB,LinkedIn,Desktop
2059,0744-BIKKF,Male,0,No,No,2020-02-01,Germany,Healthcare,SMB,Google Ads,Desktop
2060,7483-IQWIB,Male,0,Yes,Yes,2022-12-17,Canada,Technology,Startup,Partner,Desktop
2061,5248-KWLAR,Male,0,Yes,Yes,2020-03-02,United States,Healthcare,Startup,Partner,Desktop
2062,4958-GZWIY,Male,0,Yes,Yes,2025-06-04,Canada,Education,Mid-Market,Referral,Mobile
2063,7996-MHXLW,Female,0,No,No,2020-07-30,India,Retail,Startup,Referral,Mobile
2064,7833-PKIHD,Male,0,Yes,Yes,2021-10-23,Canada,Manufacturing,Startup,Referral,Desktop
2065,7061-OVMIM,Female,0,Yes,Yes,2023-07-15,United States,Retail,Enterprise,Organic Search,Mobile
2066,5153-RTHKF,Female,0,No,No,2023-03-17,India,Finance,Enterprise,Partner,Desktop
2067,1852-QSWCD,Male,0,Yes,Yes,2020-09-28,United States,Manufacturing,SMB,Partner,Desktop
2068,4832-VRBMR,Male,1,Yes,No,2020-08-29,United States,Healthcare,Startup,LinkedIn,Desktop
2069,9079-LWTFD,Male,0,No,No,2022-02-20,United States,Finance,Mid-Market,Organic Search,Mobile
2070,6356-ELRKD,Female,0,No,No,2025-12-01,United States,Retail,Mid-Market,Referral,Desktop
2071,8624-GIOUT,Female,0,No,No,2021-12-22,India,Healthcare,Startup,Referral,Desktop
2072,3392-EHMNK,Female,0,Yes,Yes,2020-06-30,Canada,Healthcare,Startup,Email Campaign,Desktop
2073,5986-WWXDV,Male,0,No,Yes,2022-10-18,United States,Education,Mid-Market,Organic Search,Tablet
2074,3061-BCKYI,Male,0,No,No,2024-11-06,India,Education,Enterprise,Google Ads,Tablet
2075,6179-GJPSO,Female,1,No,No,2022-06-20,India,Technology,Mid-Market,Partner,Desktop
2076,7901-TBKJX,Male,1,No,No,2021-05-26,India,Education,Startup,LinkedIn,Desktop
2077,7228-PAQPD,Female,0,No,No,2024-11-06,United States,Manufacturing,SMB,Google Ads,Tablet
2078,3177-LASXD,Female,0,No,No,2025-12-01,Canada,Healthcare,SMB,Google Ads,Desktop
2079,7746-QYVCO,Male,0,Yes,Yes,2024-09-07,Australia,Education,Startup,LinkedIn,Desktop
2080,5804-HYIEZ,Male,0,Yes,Yes,2020-04-01,India,Technology,Startup,Referral,Desktop
2081,9919-FZDED,Male,1,Yes,No,2020-02-01,United States,Retail,Startup,Partner,Tablet
2082,5934-TSSAU,Female,0,Yes,Yes,2024-02-10,United States,Manufacturing,SMB,Email Campaign,Mobile
2083,3486-KHMLI,Male,0,No,Yes,2024-04-10,Canada,Education,SMB,Referral,Desktop
2084,4897-QSUYC,Female,0,No,No,2025-12-01,Australia,Healthcare,Mid-Market,Referral,Desktop
2085,1084-UQCHV,Male,0,No,Yes,2025-12-01,Canada,Retail,Mid-Market,Organic Search,Tablet
2086,8290-YWKHZ,Female,1,Yes,No,2023-05-16,Canada,Healthcare,Enterprise,Google Ads,Desktop
2087,2955-BJZHG,Male,0,Yes,Yes,2024-08-08,United States,Retail,Mid-Market,Google Ads,Mobile
2088,3806-DXQOM,Female,0,No,No,2025-09-02,Germany,Manufacturing,Startup,Partner,Desktop
2089,6784-XYJAE,Female,0,No,No,2023-01-16,India,Healthcare,Startup,,Mobile
2090,3933-DQPWX,Female,0,No,No,2021-11-22,United States,Education,SMB,Email Campaign,Desktop
2091,6661-EIPZC,Female,0,Yes,Yes,2022-01-21,India,Education,Startup,Email Campaign,Mobile
2092,8957-THMOA,Female,0,No,Yes,2021-11-22,Australia,Technology,Enterprise,Email Campaign,Desktop
2093,2251-PYLPB,Male,0,Yes,No,2020-02-01,United States,Retail,Startup,LinkedIn,Desktop
2094,5555-RNPGT,Male,0,No,Yes,2025-03-06,Canada,Technology,Startup,Partner,Desktop
2095,1057-FOGLZ,Female,0,No,No,2024-07-09,United States,Finance,SMB,Email Campaign,Mobile
2096,9300-RENDD,Male,0,No,No,2025-12-01,India,Education,SMB,Organic Search,Desktop
2097,0761-AETCS,Female,0,No,No,2025-12-01,United Kingdom,Retail,SMB,Organic Search,Desktop
2098,8087-LGYHQ,Male,0,No,No,2025-04-05,United Kingdom,Manufacturing,SMB,Referral,Mobile
2099,4137-BTIKL,Male,0,No,No,2025-11-01,India,Technology,Startup,Referral,Mobile
2100,2190-BCXEC,Female,0,Yes,No,2022-09-18,United States,Manufacturing,Startup,Partner,Mobile
2101,6227-FBDXH,Male,0,Yes,No,2020-05-01,Australia,Manufacturing,Enterprise,,Desktop
2102,2153-MREFK,Female,0,Yes,No,2022-12-17,Canada,Manufacturing,Startup,Referral,Desktop
2103,2911-WDXMV,Male,0,No,Yes,2024-07-09,United States,Technology,Startup,Organic Search,Mobile
2104,7206-PQBBZ,Male,1,Yes,No,2025-02-04,Germany,Finance,SMB,Referral,Desktop
2105,3106-ULWFW,Female,0,Yes,No,2025-05-05,India,Technology,Startup,,Tablet
2106,0925-VYDLG,Female,0,No,No,2025-10-02,United States,Healthcare,SMB,Email Campaign,Desktop
2107,4547-FZJWE,Male,0,Yes,Yes,2021-06-25,India,Education,SMB,Email Campaign,Desktop
2108,7422-WNBTY,Male,0,Yes,No,2023-04-16,Australia,Technology,Mid-Market,Partner,Desktop
2109,0842-IWYCP,Female,0,No,No,2022-03-22,United States,Technology,Mid-Market,LinkedIn,Desktop
2110,3521-HTQTV,Male,0,No,No,2023-03-17,Australia,Finance,Startup,Referral,Desktop
2111,3744-ZBHON,Female,0,No,No,2025-10-02,United States,Healthcare,SMB,Email Campaign,Desktop
2112,3373-DIUUN,Male,0,Yes,Yes,2023-07-15,United States,Technology,Startup,Email Campaign,
2113,8383-SGHJU,Female,0,No,No,2023-04-16,United States,Education,Startup,Partner,Desktop
2114,7607-QKKTJ,Male,0,Yes,Yes,2022-04-21,India,Education,SMB,Google Ads,Desktop
2115,7707-PYBBH,Male,0,No,No,2022-09-18,Germany,Technology,Startup,Google Ads,Desktop
2116,8984-HPEMB,Female,0,No,No,2020-03-02,United States,Manufacturing,SMB,Partner,Mobile
2117,4349-GFQHK,Male,0,No,No,2025-12-01,United States,Manufacturing,Mid-Market,Organic Search,Desktop
2118,4139-DETXS,Female,0,Yes,Yes,2020-02-01,United Kingdom,Healthcare,Mid-Market,LinkedIn,Desktop
2119,9779-DPNEJ,Female,0,Yes,Yes,2024-03-11,United States,Education,Mid-Market,Partner,Mobile
2120,9805-FILKB,Male,0,Yes,Yes,2022-03-22,India,Manufacturing,Startup,Google Ads,Desktop
2121,5793-YOLJN,Female,0,Yes,Yes,2021-06-25,India,Education,SMB,LinkedIn,Mobile
2122,0673-IGUQO,Male,0,No,No,2025-12-01,Canada,Healthcare,Startup,Email Campaign,Mobile
2123,4123-FCVCB,Female,0,No,No,2025-01-05,Australia,Healthcare,SMB,Partner,Tablet
2124,8819-IMISP,Male,0,No,No,2023-06-15,United States,Manufacturing,Startup,Organic Search,Desktop
2125,7802-EFKNY,Male,0,Yes,No,2025-08-03,Australia,Technology,Startup,LinkedIn,Desktop
2126,8311-UEUAB,Female,0,Yes,Yes,2020-06-30,Germany,Retail,SMB,Google Ads,Desktop
2127,5858-EAFCZ,Male,0,No,No,2025-12-01,United Kingdom,Finance,Mid-Market,Email Campaign,Desktop
2128,8035-BUYVG,Male,0,Yes,No,2022-09-18,United States,Retail,Mid-Market,Partner,Desktop
2129,1163-ONYEY,Male,0,Yes,Yes,2022-08-19,India,Retail,SMB,Referral,Mobile
2130,9787-XVQIU,Male,0,No,No,2025-12-01,United States,Education,SMB,Email Campaign,Desktop
2131,8945-MUQUF,Male,0,No,No,2021-10-23,United States,Healthcare,SMB,Google Ads,Desktop
2132,5656-MJEFC,Male,0,Yes,Yes,2022-07-20,United States,Education,SMB,Partner,Desktop
2133,6082-OQFBA,Male,0,Yes,Yes,2024-02-10,United Kingdom,Manufacturing,Startup,Google Ads,Mobile
2134,8051-HJRLT,Female,1,No,No,2025-12-01,Canada,Finance,Mid-Market,Referral,Desktop
2135,8974-OVACP,Female,0,No,No,2025-12-01,Germany,Manufacturing,SMB,Email Campaign,Desktop
2136,4010-YLMVT,Female,0,No,No,2021-05-26,India,Technology,Startup,LinkedIn,Tablet
