payment_id,subscription_id,payment_date,amount,payment_status,refund_flag
510194,101305,2025-11-07,29.0,Paid,False
510195,101305,2025-12-07,29.0,Paid,False
510196,101306,2024-01-01,29.0,Paid,False
510197,101306,2024-02-01,29.0,Paid,False
510198,101306,2024-03-01,29.0,Failed,False
510199,101306,2024-04-01,29.0,Paid,False
510200,101306,2024-05-01,29.0,Paid,False
510201,101306,2024-06-01,29.0,Paid,False
510202,101306,2024-07-01,29.0,Paid,False
510203,101306,2024-08-01,29.0,Paid,False
510204,101306,2024-09-01,29.0,Paid,False
510205,101306,2024-10-01,29.0,Paid,False
510206,101306,2024-11-01,29.0,Paid,False
510207,101306,2024-12-01,29.0,Paid,False
510208,101306,2025-01-01,29.0,Paid,False
510209,101306,2025-02-01,29.0,Paid,False
510210,101306,2025-03-01,29.0,Paid,False
510211,101306,2025-04-01,29.0,Paid,False
510212,101306,2025-05-01,29.0,Paid,False
510213,101306,2025-06-01,29.0,Paid,False
510214,101306,2025-07-01,29.0,Paid,False
510215,101306,2025-08-01,29.0,Paid,False
510216,101306,2025-09-01,29.0,Paid,False
510217,101306,2025-10-01,29.0,Paid,False
510218,101306,2025-11-01,29.0,Paid,False
510219,101306,2025-12-01,29.0,Failed,False
510220,101307,2024-01-01,79.0,Paid,False
510221,101307,2025-01-01,79.0,Paid,False
510222,101308,2024-01-01,79.0,Paid,False
510223,101308,2025-01-01,79.0,Refunded,True
510224,101309,2024-09-07,29.0,Paid,False
510225,101309,2024-10-07,29.0,Paid,False
510226,101309,2024-11-07,29.0,Paid,False
510227,101309,2024-12-07,29.0,Paid,False
510228,101309,2025-01-07,29.0,Paid,False
510229,101309,2025-02-07,29.0,Paid,False
510230,101309,2025-03-07,29.0,Paid,False
510231,101309,2025-04-07,29.0,Paid,False
510232,101309,2025-05-07,29.0,Paid,False
510233,101309,2025-06-07,29.0,Paid,False
510234,101309,2025-07-07,29.0,Paid,False
510235,101309,2025-08-07,29.0,Paid,False
510236,101309,2025-09-07,29.0,Paid,False
510237,101309,2025-10-07,29.0,Paid,False
510238,101309,2025-11-07,29.0,Paid,False
510239,101309,2025-12-07,29.0,Paid,False
510240,101310,2024-07-09,29.0,Paid,False
510241,101310,2024-08-09,29.0,Paid,False
510242,101310,2024-09-09,29.0,Paid,False
510243,101310,2024-10-09,29.0,Paid,False
510244,101310,2024-11-09,29.0,Paid,False
510245,101310,2024-12-09,29.0,Paid,False
510246,101310,2025-01-09,29.0,Paid,False
510247,101310,2025-02-09,29.0,Paid,False
510248,101310,2025-03-09,29.0,Paid,False
510249,101310,2025-04-09,29.0,Paid,False
510250,101310,2025-05-09,29.0,Paid,False
510251,101310,2025-06-09,29.0,Refunded,True
510252,101310,2025-07-09,29.0,Paid,False
510253,101310,2025-08-09,29.0,Paid,False
510254,101310,2025-09-09,29.0,Paid,False
510255,101310,2025-10-09,29.0,Paid,False
510256,101310,2025-11-09,29.0,Paid,False
510257,101310,2025-12-09,29.0,Failed,False
510258,101311,2024-01-01,27.55,Paid,False
510259,101311,2024-02-01,27.55,Paid,False
510260,101311,2024-03-01,27.55,Paid,False
510261,101311,2024-04-01,27.55,Paid,False
510262,101311,2024-05-01,27.55,Paid,False
510263,101311,2024-06-01,27.55,Paid,False
510264,101311,2024-07-01,27.55,Paid,False
510265,101311,2024-08-01,27.55,Paid,False
510266,101311,2024-09-01,27.55,Paid,False
510267,101311,2024-10-01,27.55,Paid,False
510268,101311,2024-11-01,27.55,Paid,False
510269,101311,2024-12-01,27.55,Paid,False
510270,101311,2025-01-01,27.55,Paid,False
510271,101311,2025-02-01,27.55,Paid,False
510272,101311,2025-03-01,27.55,Paid,False
510273,101311,2025-04-01,27.55,Paid,False
510274,101311,2025-05-01,27.55,Paid,False
510275,101311,2025-06-01,27.55,Paid,False
510276,101311,2025-07-01,27.55,Paid,False
510277,101311,2025-08-01,27.55,Paid,False
510278,101311,2025-09-01,27.55,Paid,False
510279,101311,2025-10-01,27.55,Paid,False
510280,101311,2025-11-01,27.55,Paid,False
510281,101311,2025-12-01,27.55,Paid,False
510282,101312,2024-01-01,67.15,Paid,False
510283,101312,2025-01-01,67.15,Paid,False
510284,101313,2024-01-01,79.0,Paid,False
510285,101313,2025-01-01,79.0,Refunded,True
510286,101314,2024-01-01,29.0,Paid,False
510287,101314,2024-02-01,29.0,Paid,False
510288,101314,2024-03-01,29.0,Paid,False
510289,101314,2024-04-01,29.0,Paid,False
510290,101314,2024-05-01,29.0,Paid,False
510291,101314,2024-06-01,29.0,Paid,False
510292,101314,2024-07-01,29.0,Paid,False
510293,101314,2024-08-01,29.0,Paid,False
510294,101314,2024-09-01,29.0,Paid,False
510295,101314,2024-10-01,29.0,Paid,False
510296,101314,2024-11-01,29.0,Paid,False
510297,101314,2024-12-01,29.0,Paid,False
510298,101314,2025-01-01,29.0,Paid,False
510299,101314,2025-02-01,29.0,Paid,False
510300,101314,2025-03-01,29.0,Paid,False
510301,101314,2025-04-01,29.0,Paid,False
510302,101314,2025-05-01,29.0,Refunded,True
510303,101314,2025-06-01,29.0,Paid,False
510304,101314,2025-07-01,29.0,Paid,False
510305,101314,2025-08-01,29.0,Paid,False
510306,101314,2025-09-01,29.0,Paid,False
510307,101314,2025-10-01,29.0,Paid,False
510308,101314,2025-11-01,29.0,Paid,False
510309,101314,2025-12-01,29.0,Paid,False
510310,101315,2024-01-01,75.05,Paid,False
510311,101315,2025-01-01,75.05,Paid,False
510312,101316,2025-02-04,199.0,Paid,False
510313,101317,2025-06-04,29.0,Paid,False
510314,101317,2025-07-04,29.0,Paid,False
510315,101317,2025-08-04,29.0,Paid,False
510316,101317,2025-09-04,29.0,Paid,False
510317,101317,2025-10-04,29.0,Paid,False
510318,101317,2025-11-04,29.0,Paid,False
510319,101317,2025-12-04,29.0,Paid,False
510320,101318,2025-10-02,29.0,Paid,False
510321,101318,2025-11-02,29.0,Paid,False
510322,101318,2025-12-02,29.0,Paid,False
510323,101319,2025-05-05,29.0,Failed,False
510324,101319,2025-06-05,29.0,Paid,False
510325,101319,2025-07-05,29.0,Paid,False
510326,101319,2025-08-05,29.0,Paid,False
510327,101319,2025-09-05,29.0,Paid,False
510328,101319,2025-10-05,29.0,Paid,False
510329,101319,2025-11-05,29.0,Failed,False
510330,101319,2025-12-05,29.0,Paid,False
510331,101320,2025-12-01,29.0,Paid,False
510332,101321,2024-01-01,67.15,Paid,False
510333,101321,2025-01-01,67.15,Paid,False
510334,101322,2024-01-01,79.0,Paid,False
510335,101322,2025-01-01,79.0,Paid,False
510336,101323,2025-03-06,29.0,Paid,False
510337,101323,2025-04-06,29.0,Paid,False
510338,101323,2025-05-06,29.0,Paid,False
510339,101323,2025-06-06,29.0,Paid,False
510340,101323,2025-07-06,29.0,Paid,False
510341,101323,2025-08-06,29.0,Paid,False
510342,101323,2025-09-06,29.0,Paid,False
510343,101323,2025-10-06,29.0,Paid,False
510344,101323,2025-11-06,29.0,Paid,False
510345,101323,2025-12-06,29.0,Paid,False
510346,101324,2024-01-01,199.0,Paid,False
510347,101324,2025-01-01,199.0,Paid,False
510348,101325,2025-09-02,27.55,Paid,False
510349,101325,2025-10-02,27.55,Paid,False
510350,101325,2025-11-02,27.55,Paid,False
510351,101325,2025-12-02,27.55,Paid,False
510352,101326,2025-12-01,26.1,Failed,False
510353,101327,2024-01-01,79.0,Paid,False
510354,101327,2025-01-01,79.0,Paid,False
510355,101328,2024-01-01,79.0,Paid,False
510356,101328,2025-01-01,79.0,Paid,False
510357,101329,2024-02-10,29.0,Paid,False
510358,101329,2024-03-10,29.0,Paid,False
510359,101329,2024-04-10,29.0,Paid,False
510360,101329,2024-05-10,29.0,Paid,False
510361,101329,2024-06-10,29.0,Paid,False
510362,101329,2024-07-10,29.0,Paid,False
510363,101329,2024-08-10,29.0,Paid,False
510364,101329,2024-09-10,29.0,Paid,False
510365,101329,2024-10-10,29.0,Paid,False
510366,101329,2024-11-10,29.0,Paid,False
510367,101329,2024-12-10,29.0,Paid,False
510368,101329,2025-01-10,29.0,Paid,False
510369,101329,2025-02-10,29.0,Paid,False
510370,101329,2025-03-10,29.0,Paid,False
510371,101329,2025-04-10,29.0,Paid,False
510372,101329,2025-05-10,29.0,Paid,False
510373,101329,2025-06-10,29.0,Paid,False
510374,101329,2025-07-10,29.0,Paid,False
510375,101329,2025-08-10,29.0,Paid,False
510376,101329,2025-09-10,29.0,Paid,False
510377,101329,2025-10-10,29.0,Paid,False
510378,101329,2025-11-10,29.0,Paid,False
510379,101329,2025-12-10,29.0,Paid,False
510380,101330,2024-01-01,199.0,Paid,False
510381,101330,2025-01-01,199.0,Paid,False
510382,101331,2024-03-11,79.0,Paid,False
510383,101331,2025-03-11,79.0,Paid,False
510384,101332,2025-12-01,27.55,Failed,False
510385,101333,2024-01-01,199.0,Paid,False
510386,101333,2025-01-01,199.0,Paid,False
510387,101334,2024-01-01,67.15,Paid,False
510388,101334,2025-01-01,67.15,Paid,False
510389,101335,2025-12-01,27.55,Paid,False
510390,101336,2025-11-01,29.0,Paid,False
510391,101336,2025-12-01,29.0,Failed,False
510392,101337,2024-10-07,29.0,Paid,False
510393,101337,2024-11-07,29.0,Paid,False
510394,101337,2024-12-07,29.0,Paid,False
510395,101337,2025-01-07,29.0,Paid,False
510396,101337,2025-02-07,29.0,Paid,False
510397,101337,2025-03-07,29.0,Paid,False
510398,101337,2025-04-07,29.0,Paid,False
510399,101337,2025-05-07,29.0,Paid,False
510400,101337,2025-06-07,29.0,Paid,False
510401,101337,2025-07-07,29.0,Failed,False
510402,101337,2025-08-07,29.0,Paid,False
510403,101337,2025-09-07,29.0,Paid,False
510404,101337,2025-10-07,29.0,Paid,False
510405,101337,2025-11-07,29.0,Paid,False
510406,101337,2025-12-07,29.0,Paid,False
510407,101338,2024-01-01,199.0,Paid,False
510408,101338,2025-01-01,199.0,Paid,False
510409,101339,2025-12-01,29.0,Paid,False
510410,101340,2024-01-01,29.0,Paid,False
510411,101340,2024-02-01,29.0,Paid,False
510412,101340,2024-03-01,29.0,Paid,False
510413,101340,2024-04-01,29.0,Paid,False
510414,101340,2024-05-01,29.0,Paid,False
510415,101340,2024-06-01,29.0,Paid,False
510416,101340,2024-07-01,29.0,Paid,False
510417,101340,2024-08-01,29.0,Paid,False
510418,101340,2024-09-01,29.0,Paid,False
510419,101340,2024-10-01,29.0,Paid,False
510420,101340,2024-11-01,29.0,Paid,False
510421,101340,2024-12-01,29.0,Paid,False
510422,101340,2025-01-01,29.0,Paid,False
510423,101340,2025-02-01,29.0,Paid,False
510424,101340,2025-03-01,29.0,Paid,False
510425,101340,2025-04-01,29.0,Paid,False
510426,101340,2025-05-01,29.0,Paid,False
510427,101340,2025-06-01,29.0,Paid,False
510428,101340,2025-07-01,29.0,Paid,False
510429,101340,2025-08-01,29.0,Paid,False
510430,101340,2025-09-01,29.0,Paid,False
510431,101340,2025-10-01,29.0,Paid,False
510432,101340,2025-11-01,29.0,Paid,False
510433,101340,2025-12-01,29.0,Paid,False
510434,101341,2025-12-31,199.0,Paid,False
510435,101342,2025-10-02,29.0,Paid,False
510436,101342,2025-11-02,29.0,Paid,False
510437,101342,2025-12-02,29.0,Paid,False
510438,101343,2025-05-05,199.0,Paid,False
510439,101344,2024-01-01,75.05,Paid,False
510440,101344,2025-01-01,75.05,Paid,False
510441,101345,2024-01-01,27.55,Paid,False
510442,101345,2024-02-01,27.55,Paid,False
510443,101345,2024-03-01,27.55,Paid,False
510444,101345,2024-04-01,27.55,Paid,False
510445,101345,2024-05-01,27.55,Refunded,True
510446,101345,2024-06-01,27.55,Paid,False
510447,101345,2024-07-01,27.55,Paid,False
510448,101345,2024-08-01,27.55,Paid,False
510449,101345,2024-09-01,27.55,Paid,False
510450,101345,2024-10-01,27.55,Paid,False
510451,101345,2024-11-01,27.55,Paid,False
510452,101345,2024-12-01,27.55,Paid,False
510453,101345,2025-01-01,27.55,Paid,False
510454,101345,2025-02-01,27.55,Paid,False
510455,101345,2025-03-01,27.55,Paid,False
510456,101345,2025-04-01,27.55,Paid,False
510457,101345,2025-05-01,27.55,Paid,False
510458,101345,2025-06-01,27.55,Paid,False
510459,101345,2025-07-01,27.55,Paid,False
510460,101345,2025-08-01,27.55,Paid,False
510461,101345,2025-09-01,27.55,Paid,False
510462,101345,2025-10-01,27.55,Paid,False
510463,101345,2025-11-01,27.55,Paid,False
510464,101345,2025-12-01,27.55,Paid,False
510465,101346,2024-01-01,71.1,Paid,False
510466,101346,2025-01-01,71.1,Paid,False
510467,101347,2024-11-06,24.65,Refunded,True
510468,101347,2024-12-06,24.65,Paid,False
510469,101347,2025-01-06,24.65,Paid,False
510470,101347,2025-02-06,24.65,Paid,False
510471,101347,2025-03-06,24.65,Paid,False
510472,101347,2025-04-06,24.65,Paid,False
510473,101347,2025-05-06,24.65,Paid,False
510474,101347,2025-06-06,24.65,Paid,False
510475,101347,2025-07-06,24.65,Paid,False
510476,101347,2025-08-06,24.65,Paid,False
510477,101347,2025-09-06,24.65,Paid,False
510478,101347,2025-10-06,24.65,Paid,False
510479,101347,2025-11-06,24.65,Paid,False
510480,101347,2025-12-06,24.65,Paid,False
510481,101348,2024-06-09,199.0,Paid,False
510482,101348,2025-06-09,199.0,Paid,False
510483,101349,2025-03-06,29.0,Paid,False
510484,101349,2025-04-06,29.0,Paid,False
510485,101349,2025-05-06,29.0,Paid,False
510486,101349,2025-06-06,29.0,Paid,False
510487,101349,2025-07-06,29.0,Paid,False
510488,101349,2025-08-06,29.0,Paid,False
510489,101349,2025-09-06,29.0,Paid,False
510490,101349,2025-10-06,29.0,Paid,False
510491,101349,2025-11-06,29.0,Paid,False
510492,101349,2025-12-06,29.0,Paid,False
510493,101350,2024-01-01,26.1,Paid,False
510494,101350,2024-02-01,26.1,Paid,False
510495,101350,2024-03-01,26.1,Paid,False
510496,101350,2024-04-01,26.1,Paid,False
510497,101350,2024-05-01,26.1,Paid,False
510498,101350,2024-06-01,26.1,Paid,False
510499,101350,2024-07-01,26.1,Paid,False
510500,101350,2024-08-01,26.1,Paid,False
510501,101350,2024-09-01,26.1,Paid,False
510502,101350,2024-10-01,26.1,Paid,False
510503,101350,2024-11-01,26.1,Paid,False
510504,101350,2024-12-01,26.1,Paid,False
510505,101350,2025-01-01,26.1,Paid,False
510506,101350,2025-02-01,26.1,Paid,False
510507,101350,2025-03-01,26.1,Paid,False
510508,101350,2025-04-01,26.1,Paid,False
510509,101350,2025-05-01,26.1,Paid,False
510510,101350,2025-06-01,26.1,Paid,False
510511,101350,2025-07-01,26.1,Paid,False
510512,101350,2025-08-01,26.1,Paid,False
510513,101350,2025-09-01,26.1,Paid,False
510514,101350,2025-10-01,26.1,Paid,False
510515,101350,2025-11-01,26.1,Paid,False
510516,101350,2025-12-01,26.1,Paid,False
510517,101351,2024-01-01,179.1,Paid,False
510518,101351,2025-01-01,179.1,Paid,False
510519,101352,2025-02-04,29.0,Paid,False
510520,101352,2025-03-04,29.0,Paid,False
510521,101352,2025-04-04,29.0,Paid,False
510522,101352,2025-05-04,29.0,Paid,False
510523,101352,2025-06-04,29.0,Refunded,True
510524,101352,2025-07-04,29.0,Paid,False
510525,101352,2025-08-04,29.0,Paid,False
510526,101352,2025-09-04,29.0,Paid,False
510527,101352,2025-10-04,29.0,Paid,False
510528,101352,2025-11-04,29.0,Paid,False
510529,101352,2025-12-04,29.0,Paid,False
510530,101353,2024-01-01,199.0,Paid,False
510531,101353,2025-01-01,199.0,Paid,False
510532,101354,2024-01-01,79.0,Failed,False
510533,101354,2025-01-01,79.0,Paid,False
510534,101355,2024-07-09,27.55,Paid,False
510535,101355,2024-08-09,27.55,Paid,False
510536,101355,2024-09-09,27.55,Paid,False
510537,101355,2024-10-09,27.55,Paid,False
510538,101355,2024-11-09,27.55,Paid,False
510539,101355,2024-12-09,27.55,Paid,False
510540,101355,2025-01-09,27.55,Paid,False
510541,101355,2025-02-09,27.55,Paid,False
510542,101355,2025-03-09,27.55,Paid,False
510543,101355,2025-04-09,27.55,Paid,False
510544,101355,2025-05-09,27.55,Paid,False
510545,101355,2025-06-09,27.55,Paid,False
510546,101355,2025-07-09,27.55,Paid,False
510547,101355,2025-08-09,27.55,Paid,False
510548,101355,2025-09-09,27.55,Paid,False
510549,101355,2025-10-09,27.55,Paid,False
510550,101355,2025-11-09,27.55,Failed,False
510551,101355,2025-12-09,27.55,Paid,False
510552,101356,2025-04-05,27.55,Paid,False
510553,101356,2025-05-05,27.55,Paid,False
510554,101356,2025-06-05,27.55,Paid,False
510555,101356,2025-07-05,27.55,Paid,False
510556,101356,2025-08-05,27.55,Paid,False
510557,101356,2025-09-05,27.55,Paid,False
510558,101356,2025-10-05,27.55,Paid,False
510559,101356,2025-11-05,27.55,Paid,False
510560,101356,2025-12-05,27.55,Paid,False
510561,101357,2025-04-05,27.55,Paid,False
510562,101357,2025-05-05,27.55,Paid,False
510563,101357,2025-06-05,27.55,Paid,False
510564,101357,2025-07-05,27.55,Paid,False
510565,101357,2025-08-05,27.55,Paid,False
510566,101357,2025-09-05,27.55,Paid,False
510567,101357,2025-10-05,27.55,Paid,False
510568,101357,2025-11-05,27.55,Paid,False
510569,101357,2025-12-05,27.55,Paid,False
510570,101358,2024-01-01,29.0,Paid,False
510571,101358,2024-02-01,29.0,Paid,False
510572,101358,2024-03-01,29.0,Paid,False
510573,101358,2024-04-01,29.0,Paid,False
510574,101358,2024-05-01,29.0,Paid,False
510575,101358,2024-06-01,29.0,Paid,False
510576,101358,2024-07-01,29.0,Paid,False
510577,101358,2024-08-01,29.0,Paid,False
510578,101358,2024-09-01,29.0,Failed,False
510579,101358,2024-10-01,29.0,Paid,False
510580,101358,2024-11-01,29.0,Paid,False
510581,101358,2024-12-01,29.0,Paid,False
510582,101358,2025-01-01,29.0,Paid,False
510583,101358,2025-02-01,29.0,Paid,False
510584,101358,2025-03-01,29.0,Paid,False
510585,101358,2025-04-01,29.0,Paid,False
510586,101358,2025-05-01,29.0,Paid,False
510587,101358,2025-06-01,29.0,Paid,False
510588,101358,2025-07-01,29.0,Paid,False
510589,101358,2025-08-01,29.0,Paid,False
510590,101358,2025-09-01,29.0,Paid,False
510591,101358,2025-10-01,29.0,Paid,False
510592,101358,2025-11-01,29.0,Paid,False
510593,101358,2025-12-01,29.0,Paid,False
510594,101359,2025-03-06,29.0,Paid,False
510595,101359,2025-04-06,29.0,Paid,False
510596,101359,2025-05-06,29.0,Paid,False
510597,101359,2025-06-06,29.0,Refunded,True
510598,101359,2025-07-06,29.0,Paid,False
510599,101359,2025-08-06,29.0,Paid,False
510600,101359,2025-09-06,29.0,Paid,False
510601,101359,2025-10-06,29.0,Paid,False
510602,101359,2025-11-06,29.0,Paid,False
510603,101359,2025-12-06,29.0,Paid,False
510604,101360,2025-04-05,29.0,Failed,False
510605,101360,2025-05-05,29.0,Paid,False
510606,101360,2025-06-05,29.0,Paid,False
510607,101360,2025-07-05,29.0,Paid,False
510608,101360,2025-08-05,29.0,Paid,False
510609,101360,2025-09-05,29.0,Paid,False
510610,101360,2025-10-05,29.0,Paid,False
510611,101360,2025-11-05,29.0,Paid,False
510612,101360,2025-12-05,29.0,Failed,False
510613,101361,2024-12-06,29.0,Paid,False
510614,101361,2025-01-06,29.0,Paid,False
510615,101361,2025-02-06,29.0,Failed,False
510616,101361,2025-03-06,29.0,Paid,False
510617,101361,2025-04-06,29.0,Paid,False
510618,101361,2025-05-06,29.0,Failed,False
510619,101361,2025-06-06,29.0,Paid,False
510620,101361,2025-07-06,29.0,Paid,False
510621,101361,2025-08-06,29.0,Paid,False
510622,101361,2025-09-06,29.0,Paid,False
510623,101361,2025-10-06,29.0,Paid,False
510624,101361,2025-11-06,29.0,Paid,False
510625,101361,2025-12-06,29.0,Paid,False
510626,101362,2025-09-02,24.65,Paid,False
510627,101362,2025-10-02,24.65,Paid,False
510628,101362,2025-11-02,24.65,Paid,False
510629,101362,2025-12-02,24.65,Paid,False
510630,101363,2025-09-02,29.0,Paid,False
510631,101363,2025-10-02,29.0,Paid,False
510632,101363,2025-11-02,29.0,Paid,False
510633,101363,2025-12-02,29.0,Paid,False
510634,101364,2024-01-01,199.0,Paid,False
510635,101364,2025-01-01,199.0,Paid,False
510636,101365,2024-01-01,189.05,Paid,False
510637,101365,2025-01-01,189.05,Paid,False
510638,101366,2024-01-01,29.0,Paid,False
510639,101366,2024-02-01,29.0,Paid,False
510640,101366,2024-03-01,29.0,Paid,False
510641,101366,2024-04-01,29.0,Paid,False
510642,101366,2024-05-01,29.0,Paid,False
510643,101366,2024-06-01,29.0,Paid,False
510644,101366,2024-07-01,29.0,Paid,False
510645,101366,2024-08-01,29.0,Paid,False
510646,101366,2024-09-01,29.0,Paid,False
510647,101366,2024-10-01,29.0,Paid,False
510648,101366,2024-11-01,29.0,Paid,False
510649,101366,2024-12-01,29.0,Paid,False
510650,101366,2025-01-01,29.0,Paid,False
510651,101366,2025-02-01,29.0,Paid,False
510652,101366,2025-03-01,29.0,Paid,False
510653,101366,2025-04-01,29.0,Paid,False
510654,101366,2025-05-01,29.0,Paid,False
510655,101366,2025-06-01,29.0,Paid,False
510656,101366,2025-07-01,29.0,Paid,False
510657,101366,2025-08-01,29.0,Paid,False
510658,101366,2025-09-01,29.0,Paid,False
510659,101366,2025-10-01,29.0,Paid,False
510660,101366,2025-11-01,29.0,Paid,False
510661,101366,2025-12-01,29.0,Paid,False
510662,101367,2025-03-06,26.1,Paid,False
510663,101367,2025-04-06,26.1,Paid,False
510664,101367,2025-05-06,26.1,Paid,False
510665,101367,2025-06-06,26.1,Paid,False
510666,101367,2025-07-06,26.1,Paid,False
510667,101367,2025-08-06,26.1,Paid,False
510668,101367,2025-09-06,26.1,Paid,False
510669,101367,2025-10-06,26.1,Paid,False
510670,101367,2025-11-06,26.1,Paid,False
510671,101367,2025-12-06,26.1,Paid,False
